64,13.4106,0.006652083333333334
69,18.1618,0.00774160272804774
74,14.7414,0.00545775638652351
80,16.6557,0.005270791139240506
87,17.6489,0.004717695803261161
94,18.9548,0.004336490505605125
101,20.4946,0.004058336633663366
109,22.4274,0.003810295616717635
118,22.041,0.0031929595827900913
128,22.017,0.0027087844488188975
138,26.1439,0.002765672273352375
149,30.2361,0.002742254670778161
161,31152.2,2.4186490683229813
174,36715.6,2.4394126636103914
188,42830.1,2.4365741267493455
203,49588.5,2.4185972784470566
219,6735.7,0.28217083490427713
237,5396.3,0.192959307730816
256,5986.3,0.18340379901960785
276,8088.9,0.21314624505928853
298,4482.9,0.10130160667073418
322,5398.4,0.10445618312339157
348,8117.3,0.13444135281062639
376,7937.8,0.11259290780141844
406,19031.6,0.23148573861217536
438,11243.7,0.11748534528698161
474,14473.2,0.1291085717344181
512,16464.0,0.12585616438356165
552,19573.9,0.12871130224361504
597,22902.8,0.1287353995930435
645,27437.9,0.1321098752949107
696,30460.3,0.12594186719589845
752,34995.5,0.12393227469756636
812,41524.6,0.126112626265694
877,50281.5,0.13089845519438933
948,61546.4,0.137111642807177
1024,79557.0,0.15189126649560117
1105,89093.5,0.14606449603252672
1194,103756.6,0.14568034360121368
1290,149245.7,0.17951022666450167
1393,178706.7,0.18432340272792536
1505,427960.7,0.3781373259348272
1625,283505.2,0.21485805229253507
1755,353162.0,0.22945485613672614
1896,452633.9,0.25195879674470906
2048,486112.7,0.23190983565889106
2211,896630.4,0.36699693633846403
2389,729454.1,0.25572753540270066
2580,764862.1,0.22990165048047587
2786,1023265.6,0.26376189745856754
3010,1260357.9,0.27831409426206427
3250,1545052.3,0.2926443260648247
3511,1759457.6,0.2855425642323962
3792,3826096.5,0.5323089913152069
4096,2440710.4,0.29102640415140413
4423,3022783.9,0.30910171768743483
4778,3711350.7,0.32520753789808204
5160,4156084.5,0.3122476187470981
5573,5241610.4,0.337593893437349
6020,5715289.0,0.3154622212385033
6501,7683365.2,0.3636536485511105
7022,1.83474426E7,0.7442960859862534
7584,1.11146517E7,0.3865329071357149
8192,2.06652323E7,0.6159471040766924
8847,1.60319891E7,0.40970799826354426
9556,3.53030724E7,0.7732780213866143
10321,5.37386756E7,1.0090564882767055
11147,4.04237459E7,0.6507130418416557
12040,6.44605432E7,0.8894203362880164
13003,7.45784525E7,0.8822458800255802
14045,6.11900155E7,0.6204374361653793
15169,1.285479543E8,1.1174031570257796
16384,1.399709733E8,1.0429286731160445
17695,1.674265875E8,1.0694927164835069
19112,1.777878868E8,0.9735149255481936
20642,2.178698077E8,1.0226912452506036
22295,2.683459341E8,1.0797657349671528
24080,3.64810881E8,1.258354045425502
26007,4.947544571E8,1.4630389727508482
