64,1821.036,0.9032916666666667
69,2144.0,0.9138959931798807
74,2441.268,0.9038385783043318
80,2766.189,0.8753762658227847
87,3169.592,0.8472579524191393
94,3751.913,0.8583649050560512
101,4466.435,0.8844425742574258
109,5234.58,0.8893272171253822
118,5918.269,0.8573473851948429
128,7007.387,0.8621293061023622
138,8318.677,0.8800039141013435
149,9673.839,0.8773661345909668
161,11345.646,0.8808731366459628
174,12958.565,0.8609770114942529
188,21346.929,1.214411707816589
203,17533.021,0.8551441740233137
219,23875.236,1.0001774538142516
237,24510.069,0.8764238360866766
256,27832.663,0.8527163909313725
276,34618.422,0.9122113833992095
298,40640.502,0.9183671615483696
322,50752.136,0.9820269731622839
348,76152.188,1.261257212892113
376,74448.035,1.0560004964539007
406,209344.045,2.54629988444931
438,106216.828,1.1098589176932803
474,133084.544,1.18718427132675
512,162257.305,1.240347549229452
552,175117.401,1.1515124082695496
597,206768.713,1.1622357480916887
645,244539.159,1.1774238480427561
696,291251.141,1.2042137641610848
752,328430.381,1.163095946539366
812,402915.686,1.2236783816124348
877,458982.7,1.1948753794327902
948,534061.14,1.1897690241000896
1024,726769.79,1.3875584028286903
1105,822624.66,1.3486534526854221
1194,914300.06,1.2837308363555695
1290,1285746.53,1.546474377710021
1393,1314354.09,1.3556638797435454
1505,1588114.65,1.4032256397115996
1625,2335131.84,1.7697096172792723
1755,3786094.91,2.4598848768951393
1896,4469619.43,2.488015001725616
2048,5379250.84,2.5662797500915975
2211,1.176755283E7,4.816539609644087
2389,8779592.94,3.0778957365311275
2580,9898238.3,2.975204709475159
2786,1.646247342E7,4.243446888198365
3010,1.694295822E7,3.741369075497759
3250,1.907415955E7,3.6127868077751737
3511,3.39646898E7,5.512133181754372
3792,1.1191453688E8,15.570206930248968
4096,3.050635051E7,3.6375284395509007
4423,3.882932712E7,3.970582121149744
4778,4.474186204E7,3.920510878964916
5160,5.145208732E7,3.8656075797394784
5573,6.145399307E7,3.9580379319632693
6020,6.830035757E7,3.769920035612586
6501,8.480562118E7,4.013849759445293
7022,9.986546712E7,4.051217268972673
7584,1.1791219908E8,4.1006183843941395
8192,1.3634355156E8,4.063850554581629
8847,1.6293848974E8,4.163999991208855
9556,1.8700820057E8,4.0962251013552216
10321,2.3133153817E8,4.343735436856743
11147,2.5167731221E8,4.0513244318286
12040,3.2021725233E8,4.418326655562114
13003,3.5984092758E8,4.256835120332353
