64,6711.23,3.3289831349206347
69,529.6,0.2257459505541347
74,375.54,0.1390373935579415
80,395.07,0.12502215189873417
87,748.88,0.2001817695803261
94,715.36,0.16366048959048274
101,627.14,0.12418613861386138
109,577.93,0.09818722392116887
118,756.02,0.10952049833405765
128,776.29,0.09550812007874016
138,892.33,0.09439648788744315
149,836.29,0.0758470886994377
161,8684.9,0.6742934782608695
174,9651.9,0.6412796491927446
188,13681.5,0.7783308681306178
203,14737.6,0.7188021265180705
219,20398.3,0.8545222236186167
237,24686.5,0.8827326038761353
256,27105.9,0.8304503676470588
276,28861.6,0.7605164690382081
298,31304.8,0.7074051476736041
322,38445.9,0.7439078191211471
348,36819.8,0.6098214581470073
376,40158.1,0.569618439716312
406,59835.5,0.7277929818159703
438,81325.7,0.8497716894977169
474,100230.1,0.8941053157420541
512,107225.9,0.8196696122798434
552,122682.3,0.8067170362187328
597,137438.5,0.7725343720841343
645,149863.9,0.7215749434252973
696,161165.2,0.6663573968411478
752,174150.1,0.6167312377822478
812,316339.5,0.9607414673850322
877,342213.7,0.8908891874020504
948,424315.2,0.9452795637121891
1024,444030.2,0.8477482740713588
1105,242725.8,0.39793724178634665
1194,272250.6,0.3822557885824765
1290,293168.9,0.3526186395318768
1393,326846.2,0.33711888671601026
1505,341454.4,0.3017021276595745
1625,521205.6,0.39500234937476314
1755,706630.5,0.4591088501008683
1896,908257.0,0.5055815325696091
2048,848249.7,0.4046745714002198
2211,1000189.4,0.40938434114904704
2389,1076520.6,0.3773999760207484
2580,1172859.3,0.35253712904767487
2786,1261891.7,0.3252713168303688
3010,1348152.8,0.2977010938391912
3250,2103191.8,0.3983600729218457
3511,2967988.4,0.4816751584965769
3792,3489346.0,0.4854582861696646
4096,3156337.1,0.3763565872061966
4423,3908586.1,0.39968145828725365
4778,4109047.2,0.3600557400891831
5160,4498270.9,0.33795616451118016
5573,4933924.0,0.31777688267025317
6020,5275436.3,0.29118402467490817
6501,8427874.2,0.39889125696638383
7022,1.14505501E7,0.4645115838552617
7584,1.54489636E7,0.5372667514666105
8192,1.39758366E7,0.41656323799558964
8847,1.6655363E7,0.42563872720464235
9556,1.68865692E7,0.3698831838495774
10321,1.93434783E7,0.36321442734726894
11147,2.09451497E7,0.33716029451678897
12040,2.25476784E7,0.3111106842959716
13003,3.70509282E7,0.43830392908157473
14045,4.83811194E7,0.49056136747255913
15169,5.82118149E7,0.5060062301237284
16384,5.91685138E7,0.44086668923436256
17695,6.49876659E7,0.41513021545227136
19112,9.10208545E7,0.4984038113439147
20642,7.55939952E7,0.3548418108075292
22295,8.23899878E7,0.33151940993318646
24080,8.89215246E7,0.30671990895417756
26007,1.4031019E8,0.41491142383500584
28090,2.007914305E8,0.5089641021905135
