64,12040.775,5.972606646825397
69,17904.597,7.631968030690538
74,9181.573,3.3993235838578304
80,9342.374,2.95644746835443
87,10101.733,2.7002761293771718
94,10621.395,2.4299691146190803
101,19673.26,3.8956950495049503
109,23329.795,3.9636077132178045
118,28208.915,4.086471823844706
128,30365.235,3.7358802903543307
138,33947.952,3.5912357981593144
149,36009.922,3.265909849446762
161,38623.12,2.998689440993789
174,42884.36,2.8492698159590724
188,44507.05,2.5319746273751282
203,69528.5,3.3911378822611327
219,92009.37,3.8544413723765234
237,108509.08,3.8800357577057856
256,117558.51,3.601670036764706
276,129611.38,3.4153196310935443
298,138020.77,3.118901995344948
322,147547.07,2.8549577214063198
348,160191.83,2.6531489946669313
376,168686.04,2.392709787234043
406,276785.77,3.366609134586146
438,379856.77,3.9691208217088287
474,453134.93,4.042202388917137
512,484296.0,3.702115949119374
552,539569.72,3.548026776085641
597,578129.3,3.2496335143277912
645,614357.13,2.958048678318648
696,671515.45,2.7764634499297114
752,715404.71,2.5335181106043003
812,1119300.54,3.399380865318618
877,1504136.02,3.9157360345303363
948,1758882.4,3.918397426472226
1024,1854966.71,3.541526740438661
1105,2084594.34,3.4175918748770413
1194,2218900.76,3.115466631846014
1290,2370995.06,2.851793121282648
1393,2571581.63,2.652405737637283
1505,3112178.13,2.749856974977027
1625,6172980.12,4.678272163698371
1755,6630399.37,4.307873818735849
1896,8544192.93,4.756127567549514
2048,8790563.42,4.193714992595872
2211,1.02318238E7,4.187955246392472
2389,1.105958891E7,3.8772027116186485
2580,1.581988546E7,4.755128771141991
2786,1.309104093E7,3.3744101193322344
3010,1.417058146E7,3.1291687418365064
3250,2.219220277E7,4.203367241044582
3511,3.045740888E7,4.942936181849312
3792,3.538014097E7,4.922292773412935
4096,3.578499302E7,4.266945329193376
4423,4.004745277E7,4.09514436020829
4778,4.262867216E7,3.7353423692937753
5160,4.679293364E7,3.515564253633674
5573,5.143554279E7,3.312784397623193
6020,5.459431802E7,3.0133987676896914
6501,8.914113085E7,4.219049417249417
7022,1.2298945382E8,4.989282217229176
7584,1.5269292112E8,5.310183377096559
8192,1.5863138509E8,4.728160847331007
8847,1.7023426167E8,4.350448228828205
9556,1.8498965784E8,4.052010968640282
10321,1.9934599999E8,3.743139786309091
11147,2.1254210289E8,3.421353345954365
12040,2.3330264204E8,3.219087274773376
13003,3.5846845483E8,4.240599084472868
14045,4.9898990773E8,5.0595185586184455
15169,5.8234553763E8,5.062038877017251
16384,6.2194689023E8,4.634148278629024
17695,6.5417283009E8,4.178745368639002
